Sales;TV;Radio;Newspaper;Web;Price;Discount;Distribution;Seasonality_Index
20,84;271,54;18,62;11,10;147,03;16,19;10,17;67,38;1,09
14,58;27,12;42,48;71,83;66,17;17,00;4,21;41,71;1,15
8,37;136,52;8,26;23,76;71,67;18,58;8,28;52,31;0,97
7,60;0,70;24,76;46,79;127,39;20,77;12,52;46,26;0,91
20,94;249,66;23,47;14,71;339,69;24,92;10,89;100,00;0,88
10,24;79,23;14,55;39,90;219,45;28,32;7,80;69,68;0,92
16,80;256,32;0,00;14,75;175,31;19,85;9,17;64,94;0,93
25,20;236,53;46,87;53,40;241,40;20,47;8,19;90,54;0,99
7,88;104,69;6,56;24,33;123,63;21,58;2,09;53,43;1,09
10,24;62,19;19,35;34,35;226,36;17,18;13,22;62,93;0,93
23,01;251,29;6,94;27,20;330,62;21,05;9,28;91,63;1,27
10,58;52,56;42,92;7,56;64,69;17,44;6,86;35,00;0,92
16,40;73,78;22,98;12,23;276,76;10,72;8,20;66,41;1,22
11,89;69,34;4,03;26,99;243,49;19,71;13,48;60,75;1,11
15,55;179,52;9,81;25,07;199,86;20,02;11,33;69,99;1,05
14,01;217,40;2,95;12,06;134,22;24,89;5,95;67,89;1,12
3,86;45,46;5,04;14,27;37,57;18,82;0,80;44,02;0,89
15,53;71,38;31,72;67,60;249,27;16,06;8,88;64,57;0,90
17,82;251,47;11,04;23,32;128,48;20,61;8,95;74,62;1,08
15,82;199,56;36,43;47,96;4,00;14,57;6,02;54,44;0,89
19,72;213,72;44,24;28,60;38,27;17,20;6,70;56,69;1,08
20,73;184,43;41,91;36,77;182,87;22,91;9,87;68,40;0,95
7,42;0,70;4,23;27,07;264,59;17,70;12,10;74,71;1,01
14,20;215,15;27,27;10,48;107,78;23,72;6,96;63,97;0,83
12,06;85,74;13,43;33,12;230,61;13,33;10,66;61,16;0,96
14,65;119,05;19,03;26,87;283,60;19,14;6,88;58,49;1,11
18,37;228,07;16,57;30,86;61,14;19,77;14,74;49,43;1,08
14,41;18,34;36,56;53,54;302,34;22,24;10,33;63,23;1,07
19,15;260,88;33,46;65,58;233,26;24,46;10,55;76,50;0,99
10,78;96,73;16,33;41,94;155,19;21,97;9,66;54,85;0,84
15,89;299,22;14,74;33,44;80,55;27,13;4,69;68,65;1,07
17,45;174,84;26,51;0,30;194,55;18,93;8,85;63,77;0,98
13,80;199,42;12,38;73,40;223,15;25,99;8,88;65,64;0,85
12,06;58,31;41,50;68,51;105,13;16,59;4,36;55,83;0,92
22,51;237,35;25,95;26,58;248,84;17,87;11,42;86,60;1,05
5,02;15,30;30,25;20,67;18,98;20,96;0,00;35,00;1,10
14,89;126,54;14,02;17,69;194,88;15,02;14,52;66,10;0,85
14,85;216,25;29,09;49,26;84,53;23,31;9,48;47,41;1,00
9,52;0,70;48,15;10,48;67,16;18,52;9,27;35,00;1,14
11,36;36,00;42,19;30,27;92,52;22,41;1,25;44,73;1,19
25,96;293,87;49,81;47,67;130,60;22,19;5,58;78,27;0,92
10,68;92,07;10,70;30,29;125,92;19,83;11,76;50,33;1,03
19,50;202,60;47,14;30,26;75,89;22,61;21,70;53,30;0,87
14,54;214,84;3,88;37,39;148,89;19,13;11,30;66,69;1,11
15,90;49,72;41,06;53,98;229,49;17,31;13,66;62,39;1,09
13,25;14,77;45,70;28,61;102,54;20,21;9,49;42,77;1,16
11,21;127,17;3,92;11,95;222,64;19,65;5,62;80,84;1,13
14,39;146,30;0,41;30,06;235,76;18,99;12,21;67,60;1,06
17,58;288,35;21,32;23,80;21,18;21,62;1,32;60,89;1,04
10,67;22,98;43,98;67,89;49,20;24,60;2,29;41,22;1,10
19,66;244,39;14,13;17,53;204,34;19,83;4,12;76,58;1,13
14,38;40,10;28,91;47,37;177,17;17,82;11,97;65,40;1,13
11,57;101,78;14,68;46,20;123,61;14,59;6,79;67,90;1,22
12,45;89,41;4,66;35,87;266,97;19,58;9,86;62,95;1,16
21,79;211,49;39,58;28,27;206,67;23,15;9,46;79,11;1,16
10,80;47,86;19,45;48,05;264,50;22,12;6,03;69,00;1,13
18,72;159,31;27,56;24,84;253,14;20,71;7,68;78,76;0,85
10,07;0,70;39,92;8,04;150,97;21,21;6,25;50,99;1,13
21,70;291,35;47,43;0,30;112,74;23,84;3,00;67,23;1,10
6,47;59,15;4,19;16,78;60,34;22,57;3,59;54,12;1,12
11,86;210,31;11,81;20,16;89,73;24,04;2,42;67,48;1,01
5,11;52,28;9,24;31,42;82,85;24,22;8,00;60,08;0,98
9,61;83,49;0,12;26,72;261,00;18,94;11,54;68,72;1,15
9,25;48,29;29,60;42,01;120,96;15,09;2,93;51,52;0,87
19,71;225,56;34,36;64,01;297,72;23,98;10,12;63,37;0,95
8,15;18,63;13,39;17,18;138,85;21,03;13,74;40,52;1,14
16,66;282,81;37,51;66,68;30,21;27,62;2,48;57,76;1,03
12,69;205,49;25,16;64,78;116,97;25,73;8,71;55,20;1,02
17,42;207,18;27,18;11,27;144,59;26,91;8,21;71,21;1,23
12,97;125,86;22,36;12,10;203,96;21,71;12,69;56,00;1,01
14,18;140,51;14,94;29,93;225,80;20,96;10,07;64,65;1,07
19,14;50,33;40,87;45,34;297,04;14,99;9,86;65,02;1,02
16,97;270,62;9,41;9,95;188,11;22,41;8,33;82,31;0,78
12,58;100,79;1,78;42,21;277,84;18,20;9,90;65,80;0,77
8,93;88,04;8,98;27,32;115,23;20,23;6,30;57,70;1,12
19,06;180,51;38,02;8,57;188,60;20,49;4,49;68,98;0,90
24,59;283,86;33,53;3,25;331,86;22,97;16,16;94,06;0,83
18,88;287,76;10,31;2,76;139,60;21,19;10,89;76,66;1,03
17,74;285,98;29,10;9,52;94,31;24,60;3,25;66,27;1,16
9,05;107,60;1,51;27,32;152,59;11,07;6,05;47,39;0,97
16,55;171,53;25,13;0,30;238,40;20,67;8,86;69,84;1,00
9,01;80,15;22,52;17,96;170,61;23,13;4,15;58,83;1,21
17,97;170,90;44,14;72,89;251,15;27,35;4,03;74,57;0,83
11,45;109,74;21,67;19,63;218,99;22,01;6,79;60,23;0,89
15,78;148,35;36,96;64,30;115,02;26,33;6,35;66,72;1,11
8,67;226,63;0,00;0,30;81,12;21,27;0,58;61,26;0,94
9,70;42,79;26,13;42,13;112,15;19,28;7,78;44,65;0,86
17,19;180,20;21,73;31,44;83,93;22,42;10,51;54,96;1,16
25,91;268,32;21,29;5,28;317,69;21,30;14,05;98,87;1,03
12,57;0,70;10,91;26,75;262,42;15,99;9,19;66,32;1,15
25,69;278,83;48,71;63,33;239,40;20,84;4,05;86,40;0,91
18,84;253,95;22,37;32,73;172,55;18,08;10,74;64,01;0,85
14,33;40,83;33,24;49,49;307,93;21,07;11,83;63,75;0,86
21,92;261,12;36,00;68,71;146,52;22,41;9,68;64,70;1,18
14,43;150,35;34,29;32,24;84,43;19,23;13,67;57,41;1,06
13,44;184,85;16,49;31,39;21,86;18,97;2,13;51,69;1,09
8,35;161,47;0,00;37,42;127,68;22,23;0,00;57,37;1,04
11,49;170,74;22,07;22,67;169,55;22,95;4,48;62,66;0,93
15,20;281,16;3,45;6,49;76,78;17,87;7,36;59,03;1,05
15,18;66,25;50,90;24,24;29,95;15,11;6,47;44,07;1,25
10,59;29,45;25,43;0,30;268,29;21,41;6,00;72,00;0,94
18,13;127,88;48,95;16,95;121,30;15,44;3,17;47,28;1,23
20,47;235,91;30,43;20,63;122,41;22,95;6,27;67,96;1,11
11,34;58,68;43,03;116,95;136,60;25,98;3,88;64,06;1,11
8,38;42,51;21,26;6,27;121,94;23,80;9,01;50,67;1,21
17,00;203,35;39,24;81,43;151,85;24,27;6,97;62,20;0,92
7,76;12,46;19,24;26,81;111,44;20,90;4,71;55,37;0,91
7,49;145,54;4,10;20,19;159,73;27,32;4,68;55,67;1,05
14,60;111,09;16,07;8,91;195,57;12,02;9,39;63,22;1,11
12,33;147,29;0,85;0,30;207,51;18,29;8,33;59,71;0,90
10,50;0,70;20,72;20,91;213,82;21,10;9,71;44,20;1,23
24,60;280,43;39,72;5,06;97,06;20,38;7,96;65,30;1,15
13,42;199,92;23,32;15,47;164,60;24,64;7,86;57,96;1,15
25,39;319,87;48,97;44,64;134,63;22,52;4,79;72,43;0,91
9,19;0,70;5,91;33,43;284,86;19,03;7,35;71,49;1,21
11,33;154,75;0,67;6,32;108,45;19,09;4,81;71,57;1,22
15,57;59,17;34,42;21,45;192,86;17,42;16,29;60,15;1,06
18,77;241,95;32,44;45,42;4,00;19,97;0,49;62,43;1,01
14,75;214,67;8,68;49,18;98,92;22,33;4,82;64,72;1,02
15,55;145,33;26,84;48,58;62,60;18,14;6,54;51,13;1,13
11,45;110,74;35,65;61,80;92,15;23,49;6,03;40,57;0,82
12,42;43,28;0,00;8,95;269,22;20,77;13,14;76,64;1,06
17,70;172,32;44,52;5,62;153,39;23,69;7,55;56,52;1,19
10,95;137,89;4,30;22,44;241,36;16,45;8,16;79,05;0,87
23,82;238,14;46,17;7,90;123,46;15,56;10,94;69,54;1,11
7,49;55,93;4,55;21,61;62,01;19,05;11,74;40,66;1,30
6,11;58,10;2,90;16,12;50,69;28,26;10,04;48,81;1,23
10,26;119,01;28,48;9,94;16,34;23,66;4,85;62,73;1,05
16,28;147,93;18,18;2,59;185,06;18,05;8,16;75,76;1,11
6,97;60,89;21,99;22,76;118,24;20,50;7,30;49,31;0,98
26,53;294,16;45,75;74,67;140,53;25,20;8,93;66,26;1,30
18,92;226,23;12,41;29,04;303,35;16,86;7,54;81,84;0,84
13,15;170,05;22,86;37,87;46,31;25,11;9,00;52,91;1,26
17,88;83,69;37,75;59,21;101,11;19,53;8,07;61,36;1,17
12,52;43,84;15,13;32,52;268,67;18,82;9,75;70,43;0,93
21,48;251,62;43,32;51,85;222,20;22,03;5,51;63,77;1,14
3,42;49,61;0,00;14,14;76,09;22,51;5,74;51,53;0,99
18,05;186,09;18,57;6,75;143,11;17,94;0,89;62,65;1,01
29,51;295,12;43,20;53,20;204,07;17,04;7,56;77,28;1,07
6,91;90,71;4,14;15,09;46,70;20,39;3,11;50,30;0,98
21,95;285,86;41,52;66,08;52,83;16,08;7,51;71,16;1,12
24,95;208,25;55,00;42,21;38,06;20,30;13,27;62,85;1,23
9,66;125,52;20,38;24,98;134,67;23,75;9,41;53,66;0,81
24,99;233,57;52,23;57,88;157,42;23,70;14,05;68,11;0,89
15,22;189,39;33,11;56,36;140,62;24,62;10,23;60,77;0,84
17,76;214,42;6,78;25,28;287,17;23,01;13,92;67,08;1,13
17,81;173,03;40,25;69,48;192,37;29,04;15,76;66,66;1,06
14,31;116,72;20,07;30,54;252,18;18,07;7,18;81,78;0,88
21,66;262,78;23,35;22,01;294,33;22,82;7,91;70,90;1,06
6,81;121,02;2,55;33,17;47,92;18,65;7,39;50,62;1,10
8,20;67,74;10,25;26,72;41,88;22,36;5,18;46,12;0,88
6,36;0,70;23,32;36,81;110,47;18,47;7,80;50,01;1,03
14,37;219,07;18,08;43,75;217,81;26,92;8,12;66,20;1,03
13,11;47,50;36,37;111,91;191,40;18,89;7,01;48,58;0,79
7,23;10,52;11,99;30,88;107,97;23,18;12,25;38,80;1,12
14,97;149,85;20,57;23,59;215,47;22,12;5,18;77,20;1,18
8,12;27,34;16,98;18,45;203,85;18,56;11,07;51,38;1,08
11,11;73,46;22,85;10,84;212,49;20,81;10,88;58,77;1,10
19,87;216,85;45,16;60,40;167,03;22,53;3,39;82,94;1,02
10,28;81,54;9,10;43,30;255,14;20,90;6,51;61,53;0,94
20,34;253,08;32,89;23,53;138,28;20,80;5,60;70,56;1,09
12,08;31,65;15,26;50,85;207,48;17,05;10,66;66,34;1,15
24,18;286,75;41,05;45,22;163,66;21,18;7,43;79,91;0,91
12,79;0,70;51,02;81,50;9,67;14,09;5,68;35,00;1,01
4,48;0,70;24,71;26,91;86,55;21,19;1,49;40,85;1,00
7,80;65,04;1,34;24,27;71,73;15,26;13,62;51,13;1,18
13,95;221,96;2,76;34,88;74,10;20,59;5,83;73,71;1,10
12,96;170,17;14,58;14,29;142,56;22,37;9,11;57,41;1,04
9,01;172,48;3,93;33,39;79,46;23,36;3,83;53,77;0,90
15,95;229,29;7,56;36,84;198,68;15,74;5,95;74,87;0,92
27,02;251,79;44,70;51,23;249,49;21,65;17,25;82,42;0,99
9,14;107,11;16,85;46,67;155,11;21,60;0,98;64,22;1,10
13,88;43,71;37,86;117,54;171,92;20,81;9,74;50,61;1,26
14,75;150,55;18,61;35,74;167,62;24,75;3,76;59,90;1,29
16,22;117,74;32,43;18,58;279,27;17,12;9,30;72,88;0,99
11,69;7,47;20,21;22,43;124,98;11,94;4,97;58,61;1,20
16,67;264,11;36,40;98,05;42,63;25,53;2,68;58,66;1,10
14,90;108,59;25,05;74,54;253,03;18,93;10,06;68,22;1,26
11,63;28,56;39,24;20,76;247,59;13,09;1,34;55,10;1,02
12,71;122,37;15,53;0,30;202,88;18,97;7,50;77,87;0,80
19,25;184,17;38,25;71,52;185,06;25,44;8,72;68,63;0,98
17,55;223,72;5,57;58,41;139,91;17,69;2,24;73,80;1,15
17,01;185,58;22,11;11,98;229,45;27,92;14,66;71,85;0,84
12,50;60,66;9,29;2,12;250,53;16,08;7,26;65,39;1,16
17,47;237,65;37,46;5,54;109,32;21,23;6,67;53,97;0,99
25,02;283,74;55,00;82,08;133,35;18,98;6,52;54,81;1,18
10,73;5,54;22,91;2,52;195,13;18,24;8,42;64,71;1,03
16,66;214,70;2,72;13,08;122,66;20,38;11,13;64,61;1,19
24,44;265,26;25,09;8,96;297,14;16,58;19,48;84,76;1,09
8,66;0,97;36,80;12,69;100,96;27,28;9,92;38,41;1,01
14,30;146,29;42,55;10,96;89,98;18,37;11,10;50,02;1,00
18,70;182,84;20,27;0,84;158,96;18,63;13,90;72,54;1,20
11,02;18,90;41,57;97,91;82,59;23,09;7,98;58,94;1,01
14,99;277,30;3,46;12,14;144,73;27,35;12,51;66,09;1,04
9,76;39,79;12,49;58,09;232,38;23,13;11,86;66,40;1,04
18,84;237,12;30,01;36,38;151,46;17,66;8,58;69,56;0,90
5,56;42,49;8,64;29,10;55,03;19,72;6,63;45,08;0,93
15,91;81,28;33,10;22,21;156,18;13,35;1,91;70,71;1,25
10,03;29,06;24,25;27,01;176,38;21,72;9,40;52,74;0,90
15,13;129,11;0,00;12,96;255,54;14,55;3,71;78,72;1,08
14,57;128,75;38,65;1,14;29,45;17,00;0,25;52,33;1,22
10,67;65,85;46,13;40,18;27,97;19,50;6,85;45,01;0,86
10,82;125,87;20,15;30,73;126,26;21,49;3,33;67,78;1,13
12,56;0,70;25,93;5,01;222,90;17,26;9,34;60,14;0,97
24,33;265,76;46,06;44,24;156,09;26,85;9,22;69,98;1,00
17,31;97,99;47,00;59,78;118,03;22,57;8,65;65,14;1,03
10,80;130,12;5,31;17,61;231,59;21,94;5,65;76,70;0,86
17,67;196,79;8,28;0,30;220,13;16,43;11,84;80,00;0,87
19,60;278,22;41,56;6,79;90,09;26,90;6,94;38,37;0,88
19,06;241,48;28,61;2,94;150,45;18,38;9,55;71,53;0,95
23,11;317,72;43,18;40,39;156,91;28,10;4,46;75,85;1,04
4,48;78,95;9,39;9,61;161,74;25,59;6,94;57,84;0,77
6,69;95,47;0,00;0,30;75,45;20,79;9,35;55,74;1,03
15,84;55,23;24,70;40,38;271,09;22,69;13,68;68,09;1,13
17,73;195,60;24,02;14,95;21,92;10,75;2,49;58,41;1,01
19,73;216,66;39,06;27,53;183,76;20,47;7,13;67,83;0,83
8,19;6,07;28,36;57,76;256,31;22,64;6,66;71,98;1,27
23,09;242,37;42,41;52,09;256,01;24,80;8,31;83,46;1,20
20,30;215,10;38,76;59,99;150,13;17,76;3,46;70,37;0,94
13,80;56,30;50,96;30,85;88,96;18,29;7,08;53,40;0,93
24,57;220,16;47,11;31,99;176,91;13,10;11,40;77,43;0,85
11,46;14,98;28,77;1,41;221,87;19,53;6,70;66,17;1,11
26,92;249,47;52,78;61,12;203,10;16,07;9,59;72,95;1,22
20,73;219,88;35,72;41,03;223,53;24,99;8,95;80,44;1,08
15,97;186,20;14,95;26,39;241,41;24,49;13,04;73,98;1,04
19,50;204,68;39,59;31,59;191,17;19,51;7,07;82,95;0,84
17,91;165,01;7,36;17,63;281,65;21,97;7,88;82,58;1,17
9,43;117,35;6,41;49,04;137,76;19,60;4,02;54,23;1,17
12,95;152,64;19,69;21,48;244,34;20,99;5,59;86,99;1,06
13,96;215,86;3,22;9,58;79,63;17,09;7,56;45,56;0,79
7,09;119,79;9,77;24,38;96,32;21,87;5,80;59,52;0,81
15,23;186,61;4,88;29,23;113,95;15,51;6,64;56,44;1,18
9,72;54,92;0,00;28,51;180,10;13,32;12,06;71,23;1,11
15,48;212,17;5,19;3,81;145,72;20,22;11,76;67,74;1,02
17,05;212,52;41,26;26,17;28,24;20,35;0,25;49,86;1,15
17,38;166,95;45,35;28,82;28,35;21,39;8,42;50,37;0,90
20,82;222,20;47,58;14,62;100,79;18,85;8,47;57,63;1,03
16,44;227,78;31,81;57,18;178,88;27,80;7,08;67,90;0,91
19,31;164,73;23,83;25,87;322,82;20,96;12,44;76,28;1,07
3,21;44,97;9,52;33,72;11,10;19,89;0,00;36,89;1,09
8,44;0,70;25,89;36,46;258,90;19,30;15,20;63,24;0,87
13,80;93,73;33,52;67,94;252,74;23,56;12,03;70,05;0,76
13,67;174,88;0,38;18,61;114,31;22,28;3,27;53,56;1,12
12,02;254,45;8,45;14,85;147,88;22,74;5,20;57,51;1,01
13,96;135,06;48,67;46,11;6,50;22,81;0,00;50,22;0,98
15,87;44,43;39,41;2,48;216,36;12,74;8,61;64,31;1,11
18,24;182,39;24,35;17,94;54,12;14,79;4,25;60,75;1,05
10,73;201,16;0,00;77,35;160,80;21,56;2,58;70,41;0,98
19,40;185,24;27,93;21,14;212,95;19,97;11,96;81,14;1,00
16,34;212,51;20,23;70,44;47,26;23,67;10,12;64,11;1,03
10,98;5,73;22,45;3,64;218,29;18,20;9,06;76,81;1,14
12,09;14,96;29,48;37,48;277,50;20,72;9,51;85,73;1,01
10,45;128,23;18,98;19,68;41,33;15,91;7,01;38,39;0,89
18,54;292,19;26,86;39,67;133,83;22,19;7,55;55,12;0,84
5,35;16,56;0,00;0,30;165,96;13,91;3,53;54,04;1,09
18,19;278,82;9,61;11,66;154,69;22,79;5,15;74,97;1,02
25,13;266,33;30,26;68,08;257,97;16,41;9,18;79,33;1,03
13,90;133,36;22,82;32,27;166,36;21,30;8,99;67,23;0,80
3,49;0,70;0,00;26,87;34,85;13,79;4,73;39,29;1,05
10,85;165,19;0,00;1,09;94,38;18,77;6,62;53,20;0,95
11,36;149,79;2,02;23,18;154,43;23,08;1,82;58,58;1,18
9,67;43,81;26,26;30,88;125,27;19,81;9,75;50,94;1,00
15,35;28,99;38,72;37,62;194,16;13,76;9,25;63,41;0,87
15,31;204,65;5,30;51,09;180,32;19,22;16,73;65,15;1,18
9,71;99,67;40,33;49,40;20,06;15,28;4,46;44,76;0,84
23,93;200,33;45,33;57,19;126,63;16,01;9,25;67,41;0,87
7,32;27,37;0,50;27,33;132,83;19,20;16,58;50,48;1,28
16,99;265,96;8,67;25,28;146,72;23,44;7,92;77,64;1,00
5,92;34,78;23,41;32,00;62,25;20,40;5,83;39,60;1,15
15,77;178,76;41,72;5,64;206,52;22,18;6,14;61,15;0,86
17,60;159,69;30,13;10,58;252,71;20,07;15,46;74,05;0,89
15,55;183,81;29,52;34,79;73,09;19,96;2,44;60,27;0,93
13,89;183,11;19,75;12,06;93,71;16,98;8,06;53,20;0,98
11,75;137,76;19,71;0,30;72,05;18,25;4,47;63,53;1,03
14,48;31,05;51,44;59,33;71,41;15,21;6,57;60,07;1,16
14,91;209,89;16,91;19,00;100,47;18,16;1,62;57,34;0,80
20,19;196,50;20,05;20,47;288,22;21,01;15,17;88,11;0,79
15,51;175,27;27,22;4,02;215,91;19,80;8,30;53,03;0,98
10,17;87,63;9,65;9,81;301,30;29,04;6,11;78,78;0,97
19,20;126,19;44,44;70,44;122,24;16,48;12,38;51,83;1,24
9,00;41,16;1,44;44,56;248,20;18,90;7,25;70,05;1,24
16,08;172,63;19,16;22,67;183,81;15,92;9,52;59,90;0,96
20,13;212,72;38,84;23,16;139,89;19,73;11,10;65,00;0,77
10,58;163,25;0,00;15,98;191,33;19,14;9,49;60,98;0,99
25,65;284,63;51,65;67,76;284,19;25,34;3,80;82,00;0,82
12,29;109,29;4,90;32,82;67,51;18,46;7,96;64,54;0,89
20,26;246,76;12,01;21,22;324,37;20,73;10,56;83,71;0,98
9,52;14,52;18,04;4,39;139,49;16,88;6,27;66,34;1,21
18,92;212,28;30,77;0,30;112,78;16,07;6,95;60,31;1,14
7,86;9,35;32,50;16,35;4,00;16,32;0,00;49,46;0,99
19,85;262,24;43,18;0,30;123,96;19,93;8,66;56,13;1,10
16,37;146,81;18,17;11,34;236,00;20,20;4,58;67,51;1,00
8,42;21,99;2,94;3,10;243,86;20,11;7,98;57,73;1,15
20,65;232,63;42,78;39,93;152,24;20,76;9,09;78,75;0,84
16,69;163,50;31,20;50,80;103,10;20,07;10,91;60,02;1,04
14,22;155,12;15,83;10,12;203,47;14,54;5,75;52,55;1,12
12,45;48,55;19,13;9,60;284,91;20,48;15,45;57,87;1,01
11,82;0,70;46,29;80,09;69,70;17,22;10,33;37,23;1,03
14,12;226,22;0,00;25,00;182,45;23,56;6,15;76,79;1,05
8,52;45,29;25,38;27,82;248,31;23,26;5,97;69,15;0,81
12,12;76,07;27,13;49,75;166,14;19,21;3,22;56,17;1,26
25,23;266,78;32,80;63,97;255,32;19,08;11,21;75,81;0,88
9,80;88,30;0,00;14,52;247,38;19,27;6,37;71,46;1,22
4,88;5,65;6,76;39,17;278,88;19,89;14,01;55,59;1,09
13,08;124,36;16,26;19,65;257,37;18,84;7,34;73,07;0,79
9,25;14,01;9,91;27,16;159,49;16,85;4,38;55,94;0,85
9,52;79,00;10,13;25,89;168,02;21,22;8,53;56,73;0,87
16,88;248,65;17,11;16,59;219,61;22,87;6,59;77,95;0,92
9,97;63,05;2,38;3,94;285,15;17,72;9,82;68,79;0,99
17,29;219,36;0,00;18,95;148,32;15,68;10,42;70,19;1,20
20,07;267,59;27,15;22,74;318,94;23,08;11,74;76,10;0,99
15,07;170,58;34,96;15,93;77,08;17,88;7,19;61,18;0,91
12,89;140,45;11,78;27,46;174,60;20,87;8,62;70,73;0,90
19,30;241,30;26,83;83,19;63,85;22,88;0,29;62,88;1,17
16,53;198,88;30,91;62,44;37,06;15,47;7,19;59,47;0,87
25,61;274,23;21,77;15,12;296,11;21,82;11,24;83,08;1,24
13,31;61,43;33,29;24,12;173,44;20,82;11,76;64,15;1,21
2,37;102,42;0,00;25,44;112,75;21,73;8,38;55,77;0,96
19,64;222,63;28,58;32,73;170,41;21,64;7,70;60,89;1,11
17,54;222,04;10,08;54,34;91,54;15,32;9,80;67,52;1,01
7,04;17,61;37,39;19,34;4,00;22,65;4,36;35,00;0,88
15,36;125,03;19,82;38,06;215,59;21,50;9,87;68,13;1,07
18,01;280,94;4,83;38,83;136,01;18,22;5,80;67,22;1,14
13,11;151,89;19,28;17,93;83,83;17,62;7,97;53,04;1,08
15,94;204,59;19,38;22,36;160,68;21,60;6,57;67,99;1,10
11,28;157,31;4,89;14,13;217,65;22,32;14,29;63,64;0,80
20,86;227,30;21,65;23,07;306,26;19,58;17,94;85,06;0,78
16,00;262,24;33,85;46,20;41,60;24,62;9,08;60,50;0,99
25,06;256,79;44,11;59,53;199,24;16,42;14,92;69,59;1,15
9,55;86,54;11,95;9,13;165,72;15,87;2,35;68,34;0,86
9,88;75,66;28,14;30,25;134,16;12,85;2,69;56,80;1,04
21,77;255,76;31,94;78,81;288,75;19,62;9,77;86,31;1,04
15,01;96,43;38,23;87,89;204,54;25,57;9,57;73,07;0,99
21,15;261,85;24,90;31,39;305,89;28,29;10,30;93,66;1,02
15,77;119,50;49,83;47,78;93,10;21,04;1,86;58,80;1,11
14,30;205,18;26,06;12,72;157,63;18,65;12,10;64,43;0,84
18,98;76,93;40,56;52,25;237,74;19,15;17,71;54,77;0,90
11,65;76,76;14,00;44,47;270,49;21,24;14,38;69,16;1,19
10,12;64,40;12,25;54,75;164,72;14,76;11,52;64,99;0,88
11,14;203,26;0,00;15,86;130,97;18,89;7,41;66,50;1,02
11,18;71,99;42,64;50,41;47,93;24,36;3,50;35,00;0,88
13,23;92,10;18,42;18,33;199,55;16,09;8,89;68,50;0,84
12,35;33,57;31,83;64,14;101,60;17,16;14,52;56,01;1,09
15,06;168,14;30,13;12,22;99,49;20,28;5,81;56,62;1,21
12,02;62,30;20,34;35,09;257,60;20,29;8,27;72,46;0,88
6,44;66,74;1,27;40,89;112,58;17,54;10,17;57,20;1,08
21,26;248,79;38,25;80,70;141,17;22,68;12,27;63,32;0,81
6,21;23,80;4,32;33,19;208,78;20,83;5,36;67,36;1,11
10,53;47,03;25,61;21,87;230,63;25,23;8,59;53,18;1,03
8,53;61,78;3,74;40,02;187,42;19,06;6,12;58,79;1,00
15,24;230,55;12,36;62,35;143,14;21,76;7,54;65,92;1,04
6,31;131,40;0,00;29,85;232,00;25,00;12,50;62,30;0,79
12,44;49,04;45,94;39,01;123,25;17,53;5,26;54,65;0,80
16,51;137,32;26,79;19,49;257,16;15,76;13,89;79,93;0,89
14,67;259,38;10,28;6,24;42,11;22,03;5,56;68,68;0,99
20,17;264,65;14,45;28,78;205,39;25,14;16,76;80,08;1,20
6,30;91,86;3,86;9,12;106,57;20,42;7,38;42,15;1,10
8,57;11,84;32,32;21,59;146,56;18,22;7,72;42,67;1,18
24,84;183,20;43,91;44,20;262,09;16,36;12,79;75,58;0,92
8,75;136,78;12,02;16,99;73,10;19,76;4,70;53,91;0,88
12,61;125,75;29,88;5,91;4,00;23,56;0,00;43,68;1,05
14,92;226,04;0,00;90,17;110,20;18,39;5,36;77,08;1,03
23,05;237,94;31,07;79,45;250,83;21,50;9,21;77,97;1,13
15,13;71,65;41,89;61,48;202,03;18,73;3,93;65,00;0,97
21,77;295,18;24,80;5,23;146,23;19,40;7,54;78,74;0,96
14,75;198,33;15,96;29,91;154,89;21,71;0,42;66,21;0,90
12,53;50,19;23,66;7,25;145,80;20,15;6,53;72,77;1,10
1,55;87,53;0,00;28,16;21,20;20,94;5,28;39,45;0,94
11,27;144,94;1,50;23,55;100,76;17,04;6,41;52,97;1,03
16,36;251,81;2,08;19,94;145,77;16,11;5,55;62,15;1,02
21,54;169,96;38,37;59,53;260,41;21,95;10,25;84,27;1,16
26,58;224,39;38,80;72,59;319,47;20,38;9,00;88,07;0,97
10,28;0,70;36,88;63,69;137,85;25,04;8,09;46,65;0,84
9,68;90,11;15,75;29,88;151,55;25,65;7,79;51,90;0,97
16,09;229,18;28,08;22,11;163,43;27,52;5,10;78,45;0,97
10,67;133,81;2,14;33,13;199,92;17,19;9,01;67,89;1,03
12,25;116,52;17,80;29,87;120,59;21,76;7,95;66,88;0,91
19,32;216,71;33,56;49,55;143,21;24,28;7,46;65,64;0,87
18,28;194,94;45,70;32,42;126,65;23,35;16,61;66,63;1,07
19,69;226,90;8,66;22,73;297,27;20,00;9,76;82,74;0,95
3,95;0,70;23,50;16,12;4,00;22,39;3,93;35,00;1,17
4,85;39,39;28,65;70,33;44,93;19,74;4,42;43,79;0,79
13,67;181,58;3,70;14,09;256,37;20,84;5,86;65,49;0,97
10,99;35,96;6,95;40,77;193,43;14,24;10,51;61,38;1,00
23,21;276,34;45,40;61,01;201,47;24,48;7,22;80,80;0,91
11,21;0,70;41,18;6,87;182,66;17,30;7,11;61,42;1,12
22,34;240,98;38,45;58,85;134,93;23,44;6,16;71,68;0,94
